"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
114,">XWT/","אָחֹות ","ʔāḥôt","sister",,,,,,,,,,,,,,,,
1,">XZ/","אָחֻז I","ʔāḥuz","holding",,,,,,,,,,,,,,,,
41,">XZ=/","אָחָז II","ʔāḥāz","Ahaz",,,,,,,,,,,,,,,,
3,">XZ=[","אחז II","ʔḤZ",,"cover",,"cover",,,,,,,,,,,,,
65,">XZ[","אחז I","ʔḤZ",,"seize, hold fast","be seized, held",,,,,"be seized",,,,,,,,,
66,">XZH/","אֲחֻזָּה ","ʔᵃḥuzzāʰ","landed property",,,,,,,,,,,,,,,,
1,">XZJ/","אַחְזַי ","ʔaḥzay","Ahzai",,,,,,,,,,,,,,,,
7,">XZJH/","אֲחַזְיָה ","ʔᵃḥazyāʰ","Ahaziah",,,,,,,,,,,,,,,,
30,">XZJHW/","אֲחַזְיָהוּ ","ʔᵃḥazyāhû","Ahaziah",,,,,,,,,,,,,,,,
1,">XZM/","אֲחֻזָּם ","ʔᵃḥuzzām","Ahuzzam",,,,,,,,,,,,,,,,
1,">XZT/","אֲחֻזַּת ","ʔᵃḥuzzat","Ahuzzath",,,,,,,,,,,,,,,,
1,">XJ/","אֵחִי I","ʔēḥî","Ehi",,,,,,,,,,,,,,,,
2,">XJ=/","אֲחִי II","ʔᵃḥî","Ahi",,,,,,,,,,,,,,,,
2,">XJ>M/","אֲחִיאָם ","ʔᵃḥîʔām","Ahiam",,,,,,,,,,,,,,,,
19,">XJH/","אֲחִיָּה ","ʔᵃḥiyyāʰ","Ahijah",,,,,,,,,,,,,,,,
5,">XJHW/","אֲחִיָּהוּ ","ʔᵃḥiyyāhû","Ahijah",,,,,,,,,,,,,,,,
1,">XJHWD/","אֲחִיהוּד ","ʔᵃḥîhûd","Ahihud",,,,,,,,,,,,,,,,
6,">XJW/","אַחְיֹו ","ʔaḥyô","Ahio",,,,,,,,,,,,,,,,
1,">XJXD/","אֲחִיחֻד ","ʔᵃḥîḥud","Ahihud",,,,,,,,,,,,,,,,
15,">XJVWB/","אֲחִיטוּב ","ʔᵃḥîṭûv","Ahitub",,,,,,,,,,,,,,,,
5,">XJLWD/","אֲחִילוּד ","ʔᵃḥîlûd","Ahilud",,,,,,,,,,,,,,,,
1,">XJMWT/","אֲחִימֹות ","ʔᵃḥîmôt","Ahimoth",,,,,,,,,,,,,,,,
17,">XJMLK/","אֲחִימֶלֶךְ ","ʔᵃḥîmelex","Ahimelech",,,,,,,,,,,,,,,,
4,">XJMN/","אֲחִימַן ","ʔᵃḥîman","Ahiman",,,,,,,,,,,,,,,,
15,">XJM<Y/","אֲחִימַעַץ ","ʔᵃḥîmaʕaṣ","Ahimaaz",,,,,,,,,,,,,,,,
1,">XJN/","אַחְיָן ","ʔaḥyān","Ahian",,,,,,,,,,,,,,,,
1,">XJNDB/","אֲחִינָדָב ","ʔᵃḥînādāv","Ahinadab",,,,,,,,,,,,,,,,
7,">XJN<M/","אֲחִינֹעַם ","ʔᵃḥînōʕam","Ahinoam",,,,,,,,,,,,,,,,
3,">XJSMK/","אֲחִיסָמָךְ ","ʔᵃḥîsāmāx","Ahisamach",,,,,,,,,,,,,,,,
6,">XJ<ZR/","אֲחִיעֶזֶר ","ʔᵃḥîʕezer","Ahiezer",,,,,,,,,,,,,,,,
20,">XJQM/","אֲחִיקָם ","ʔᵃḥîqām","Ahikam",,,,,,,,,,,,,,,,
1,">XJRM/","אֲחִירָם ","ʔᵃḥîrām","Ahiram",,,,,,,,,,,,,,,,
1,">XJRMJ/","אֲחִירָמִי ","ʔᵃḥîrāmî","Ahiramite",,,,,,,,,,,,,,,,
5,">XJR</","אֲחִירַע ","ʔᵃḥîraʕ","Ahira",,,,,,,,,,,,,,,,
1,">XJCXR/","אֲחִישָׁחַר ","ʔᵃḥîšāḥar","Ahishahar",,,,,,,,,,,,,,,,
1,">XJCR/","אֲחִישָׁר ","ʔᵃḥîšār","Ahishar",,,,,,,,,,,,,,,,
20,">XJTPL/","אֲחִיתֹפֶל ","ʔᵃḥîtōfel","Ahithophel",,,,,,,,,,,,,,,,
1,">XLB/","אַחְלָב ","ʔaḥlāv","Ahlab",,,,,,,,,,,,,,,,
2,">XLJ","אַחֲלַי ","ʔaḥᵃlay","if only",,,,,,,,,,,,,,,,
2,">XLJ/","אַחְלָי ","ʔaḥlāʸ","Ahlai",,,,,,,,,,,,,,,,
2,">XLMH/","אַחְלָמָה ","ʔaḥlāmāʰ","amethyst? (red precious stone)",,,,,,,,,,,,,,,,
1,">XSBJ/","אֲחַסְבַּי ","ʔᵃḥasbay","Ahasbai",,,,,,,,,,,,,,,,
715,">XR/","אַחַר I","ʔaḥar","behind, after; back side",,,,,,,,,,,,,,,,
166,">XR=/","אַחֵר II","ʔaḥēr","another",,,,,,,,,,,,,,,,
1,">XR==/","אַחֵר III","ʔaḥēr","Aher",,,,,,,,,,,,,,,,
17,">XR[","אחר ","ʔḤR",,"delay, keep back",,"stay behind; detain, hold back; hesitate",,,"delay, be late, keep back",,,,,,,,,,
51,">XRWN/","אַחֲרֹון ","ʔaḥᵃrôn","behind (adj); last (adv)",,,,,,,,,,,,,,,,
1,">XRX/","אַחְרַח ","ʔaḥraḥ","Aharah",,,,,,,,,,,,,,,,
1,">XRXL/","אֲחַרְחֵל ","ʔᵃḥarḥēl","Aharhel",,,,,,,,,,,,,,,,
61,">XRJT/","אַחֲרִית ","ʔaḥᵃrît","end, outcome; future",,,,,,,,,,,,,,,,
7,">XRNJT","אֲחֹרַנִּית ","ʔᵃḥōrannît","backwards",,,,,,,,,,,,,,,,
4,">XCDRPN/","אֲחַשְׁדַּרְפָּן ","ʔᵃḥašdarpān","governor",,,,,,,,,,,,,,,,
31,">XCWRWC/","אֲחַשְׁוֵרֹושׁ ","ʔᵃḥašwērôš","Xerxes",,,,,,,,,,,,,,,,
1,">XCTRJ/","אֲחַשְׁתָּרִי ","ʔᵃḥaštārî","Ahashtarite",,,,,,,,,,,,,,,,
2,">XCTRN/","אֲחַשְׁתְּרָן ","ʔᵃḥaštᵊrān","royal",,,,,,,,,,,,,,,,
5,">V/","אַט ","ʔaṭ","gentleness; gently",,,,,,,,,,,,,,,,
4,">VD/","אָטָד ","ʔāṭād","thorny bush, buck-thorn?",,,,,,,,,,,,,,,,
1,">VWN/","אֵטוּן ","ʔēṭûn","linen",,,,,,,,,,,,,,,,
1,">VJM/","אִטִּים ","ʔiṭṭîm","ghosts",,,,,,,,,,,,,,,,
8,">VM[","אטם ","ʔṬM",,"block, shut",,,,,,,,,,,,,,,
2,">VR/","אִטֵּר I","ʔiṭṭēr","impeded",,,,,,,,,,,,,,,,
5,">VR=/","אָטֵר II","ʔāṭēr","Ater",,,,,,,,,,,,,,,,
1,">VR[","אטר ","ʔṬR",,"close",,,,,,,,,,,,,,,
39,">J","אֵי I","ʔê","where (interr)",,,,,,,,,,,,,,,,
36,">J/","אִי I","ʔî","coast, island, region",,,,,,,,,,,,,,,,
2,">J=","אִי II","ʔî","how",,,,,,,,,,,,,,,,
3,">J=/","אִי II","ʔî","howler, jackal?",,,,,,,,,,,,,,,,
1,">J==","אִי III","ʔî","not",,,,,,,,,,,,,,,,
283,">JB[","איב ","ʔYV",,"be an enemy to",,,,,,,,,,,,,,,
5,">JBH/","אֵיבָה ","ʔêvāʰ","enmity",,,,,,,,,,,,,,,,
24,">JD/","אֵיד ","ʔêd","disaster, calamity",,,,,,,,,,,,,,,,
45,">JH","אַיֵּה ","ʔayyēʰ","where (interr)",,,,,,,,,,,,,,,,
3,">JH/","אַיָּה I","ʔayyāʰ","falcon (?) (bird of prey)",,,,,,,,,,,,,,,,
6,">JH=/","אַיָּה II","ʔayyāʰ","Ayyah",,,,,,,,,,,,,,,,
58,">JWB/","אִיֹּוב ","ʔiyyôv","Job",,,,,,,,,,,,,,,,
22,">JZBL/","אִיזֶבֶל ","ʔîzevel","Jezebel",,,,,,,,,,,,,,,,
61,">JK","אֵיךְ ","ʔêx","how (interr)",,,,,,,,,,,,,,,,
2,">JKBWD/","אִיכָבֹוד ","ʔîxāvôd","Ichabod",,,,,,,,,,,,,,,,
17,">JKH","אֵיכָה I","ʔêxāʰ","how, in what way (interr)",,,,,,,,,,,,,,,,
1,">JKH=","אֵיכֹה II","ʔêxōʰ","where",,,,,,,,,,,,,,,,
4,">JKKH","אֵיכָכָה ","ʔêxāxāʰ","how",,,,,,,,,,,,,,,,
11,">JL/","אַיָּל I","ʔayyāl","fallow deer (buck; doe)",,,,,,,,,,,,,,,,
163,">JL=/","אַיִל II","ʔayil","ram; leader of a nation",,,,,,,,,,,,,,,,
3,">JL==/","אַיִל III","ʔayil","mighty tree",,,,,,,,,,,,,,,,
22,">JL===/","אַיִל IV","ʔayil","gatepost",,,,,,,,,,,,,,,,
1,">JL====/","אֱיָל V","ʔᵉyāl","strength; help",,,,,,,,,,,,,,,,
1,">JL_P>RN/","אֵיל פָּארָן ","ʔêl pāˀrān","El Paran",,,,,,,,,,,,,,,,
8,">JLH/","אַיָּלָה ","ʔayyālāʰ","hind",,,,,,,,,,,,,,,,
4,">JLWN/","אֵילֹון I","ʔêlôn","Elon",,,,,,,,,,,,,,,,
2,">JLWN=/","אֵילֹון II","ʔêlôn","Elon",,,,,,,,,,,,,,,,
10,">JLWN==/","אַיָּלֹון III","ʔayyālôn","Aijalon",,,,,,,,,,,,,,,,
1,">JLWT/","אֱיָלוּת ","ʔᵉyālût","strength; help",,,,,,,,,,,,,,,,
49,">JLM/","אֵילָם I","ʔêlām","vestibule",,,,,,,,,,,,,,,,
6,">JLM=/","אֵילִם II","ʔêlim","Elim",,,,,,,,,,,,,,,,
8,">JLT/","אֵילַת I","ʔêlat","Elath",,,,,,,,,,,,,,,,
3,">JLT=/","אַיֶּלֶת II","ʔayyelet","hind",,,,,,,,,,,,,,,,
3,">JM/","אָיֹם ","ʔāyōm","terrible",,,,,,,,,,,,,,,,
17,">JMH/","אֵימָה ","ʔêmāʰ","terror, dread",,,,,,,,,,,,,,,,
3,">JMJM/","אֵימִים ","ʔêmîm","Emites",,,,,,,,,,,,,,,,
17,">JN","אַיִן I","ʔayin","(from) where (interr)",,,,,,,,,,,,,,,,
788,">JN/","אַיִן ","ʔayin","non-existence; there is not",,,,,,,,,,,,,,,,
1,">JN=","אִין II","ʔîn","where?",,,,,,,,,,,,,,,,
1,">J<ZR/","אִיעֶזֶר ","ʔîʕezer","Iezer",,,,,,,,,,,,,,,,
1,">J<ZRJ/","אִיעֶזְרִי ","ʔîʕezrî","Iezerite",,,,,,,,,,,,,,,,
10,">JPH","אֵיפֹה ","ʔêfōʰ","where (interr)",,,,,,,,,,,,,,,,
40,">JPH/","אֵיפָה ","ʔêfāʰ","ephah (grain measure)",,,,,,,,,,,,,,,,
2186,">JC/","אִישׁ ","ʔîš","man; human being; somebody; each one",,,,,,,,,,,,,,,,
11,">JC_BCT/","אִישׁ בֹּשֶׁת ","ʔîš bōšet","Ish-Bosheth",,,,,,,,,,,,,,,,
1,">JCHWD/","אִישְׁהֹוד ","ʔîšhôd","Ishhod",,,,,,,,,,,,,,,,
4,">JCWN/","אִישֹׁון ","ʔîšôn","pupil of eye",,,,,,,,,,,,,,,,
1,">JTWN/","אִיתֹון ","ʔîtôn","entrance",,,,,,,,,,,,,,,,
3,">JTJ>L/","אִיתִיאֵל ","ʔîtîʔēl","Ithiel",,,,,,,,,,,,,,,,
21,">JTMR/","אִיתָמָר ","ʔîtāmār","Ithamar",,,,,,,,,,,,,,,,
14,">JTN/","אֵיתָן I","ʔêtān","perennial (adj, n); constant",,,,,,,,,,,,,,,,
8,">JTN=/","אֵיתָן II","ʔêtān","Ethan",,,,,,,,,,,,,,,,
161,">K","אַךְ ","ʔax","only; surely; however",,,,,,,,,,,,,,,,
1,">KD/","אַכַּד ","ʔakkad","Akkad",,,,,,,,,,,,,,,,
2,">KZB/","אַכְזָב ","ʔaxzāv","deceptive",,,,,,,,,,,,,,,,
4,">KZJB/","אַכְזִיב ","ʔaxzîv","Aczib",,,,,,,,,,,,,,,,
4,">KZR/","אַכְזָר ","ʔaxzār","cruel; fierce",,,,,,,,,,,,,,,,
8,">KZRJ/","אַכְזָרִי ","ʔaxzārî","cruel; fierce",,,,,,,,,,,,,,,,
1,">KZRJWT/","אַכְזְרִיּוּת ","ʔaxzᵊriyyût","cruelty",,,,,,,,,,,,,,,,
1,">KJLH/","אֲכִילָה ","ʔᵃxîlāʰ","food",,,,,,,,,,,,,,,,
21,">KJC/","אָכִישׁ ","ʔāxîš","Achish",,,,,,,,,,,,,,,,
43,">KL/","אֹכֶל I","ʔōxel","food",,,,,,,,,,,,,,,,
1,">KL=/","אֻכָל II","ʔuxāl","(uncertain)",,,,,,,,,,,,,,,,
810,">KL[","אכל ","ʔXL",,"eat, devour","be eaten",,"be consumed",,"feed",,,"eat",,,,,,,
18,">KLH/","אָכְלָה ","ʔāxlāʰ","food",,,,,,,,,,,,,,,,
18,">KN","אָכֵן ","ʔāxēn","truly, indeed",,,,,,,,,,,,,,,,
1,">KP/","אֶכֶף ","ʔexef","pressure",,,,,,,,,,,,,,,,
1,">KP[","אכף ","ʔXF",,"press",,,,,,,,,,,,,,,
7,">KR/","אִכָּר ","ʔikkār","farmer",,,,,,,,,,,,,,,,
3,">KCP/","אַכְשָׁף ","ʔaxšāf","Acshaph",,,,,,,,,,,,,,,,
5517,">L","אֶל I","ʔel","toward (prep), unto; towards",,,,,,,,,,,,,,,,
235,">L/","אֵל I","ʔēl","God, god, Mighty One",,,,,,,,,,,,,,,,
726,">L=","אַל II","ʔal","no, not",,,,,,,,,,,,,,,,
1,">L=/","אַל II","ʔal","nothing",,,,,,,,,,,,,,,,
1,">L==","אַל III","ʔal","where",,,,,,,,,,,,,,,,
5,">L==/","אֵל III","ʔēl","power",,,,,,,,,,,,,,,,
9,">L===","אֵל IV","ʔēl","these",,,,,,,,,,,,,,,,
1,">L_BRJT/","אֵל בְּרִית ","ʔēl bᵊrît","El-Berith",,,,,,,,,,,,,,,,
1,">L>/","אֵלָא ","ʔēlāˀ","Ela",,,,,,,,,,,,,,,,
3,">LGBJC/","אֶלְגָּבִישׁ ","ʔelgāvîš","hail",,,,,,,,,,,,,,,,
2,">LDD/","אֶלְדָּד ","ʔeldād","Eldad",,,,,,,,,,,,,,,,
2,">LD<H/","אֶלְדָּעָה ","ʔeldāʕāʰ","Eldaah",,,,,,,,,,,,,,,,
746,">LH","אֵלֶּה ","ʔēlleʰ","these",,,,,,,,,,,,,,,,
16,">LH/","אֵלָה I","ʔēlāʰ","mighty tree",,,,,,,,,,,,,,,,
36,">LH=/","אָלָה II","ʔālāʰ","curse; oath",,,,,,,,,,,,,,,,
1,">LH==/","אַלָּה III","ʔallāʰ","tall tree, terebinth?",,,,,,,,,,,,,,,,
13,">LH===/","אֵלָה IV","ʔēlāʰ","Elah",,,,,,,,,,,,,,,,
1,">LH==[","אלה III","ʔLH",,"mourn",,,,,,,,,,,,,,,
1,">LH=[","אלה II","ʔLH",,"be unable?, try?",,,,,,,,,,,,,,,
5,">LH[","אלה I","ʔLH",,"curse",,,,,"put under a curse",,,,,,,,,,
2601,">LHJM/","אֱלֹהִים ","ʔᵉlōhîm","God; gods; god",,,,,,,,,,,,,,,,
2,">LW","אִלּוּ ","ʔillû","even if",,,,,,,,,,,,,,,,
57,">LWH/","אֱלֹוהַּ ","ʔᵉlôha","God; god",,,,,,,,,,,,,,,,
1,">LWL/","אֱלוּל ","ʔᵉlûl","Elul (month)",,,,,,,,,,,,,,,,
10,">LWN/","אֵלֹון I","ʔēlôn","terebinth, tall tree",,,,,,,,,,,,,,,,
9,">LWN=/","אַלֹּון II","ʔallôn","tall tree, oak?",,,,,,,,,,,,,,,,
2,">LWN==/","אֵלֹון III","ʔēlôn","Elon",,,,,,,,,,,,,,,,
1,">LWN===/","אַלֹּון IV","ʔallôn","Allon",,,,,,,,,,,,,,,,
60,">LWP/","אַלּוּף I","ʔallûf","chief, tribal chief",,,,,,,,,,,,,,,,
9,">LWP=/","אַלּוּף II","ʔallûf","trusted; tame",,,,,,,,,,,,,,,,
2,">LWC/","אָלוּשׁ ","ʔālûš","Alush",,,,,,,,,,,,,,,,
2,">LZBD/","אֶלְזָבָד ","ʔelzāvād","Elzabad",,,,,,,,,,,,,,,,
3,">LX[","אלח ","ʔLḤ",,,"be corrupt",,,,,,,,,,,,,,
4,">LXNN/","אֶלְחָנָן ","ʔelḥānān","Elhanan",,,,,,,,,,,,,,,,
1,">LJ/","אֱלִי ","ʔᵉlî","from Bethel",,,,,,,,,,,,,,,,
21,">LJ>B/","אֱלִיאָב ","ʔᵉlîʔāv","Eliab",,,,,,,,,,,,,,,,
10,">LJ>L/","אֱלִיאֵל ","ʔᵉlîʔēl","Eliel",,,,,,,,,,,,,,,,
1,">LJ>TH/","אֱלִיאָתָה ","ʔᵉlîʔātāʰ","Eliathah",,,,,,,,,,,,,,,,
1,">LJDD/","אֱלִידָד ","ʔᵉlîdād","Elidad",,,,,,,,,,,,,,,,
4,">LJD</","אֶלְיָדָע ","ʔelyādāʕ","Eliada",,,,,,,,,,,,,,,,
5,">LJH/","אַלְיָה I","ʔalyāʰ","fat tail",,,,,,,,,,,,,,,,
8,">LJH=/","אֵלִיָּה II","ʔēliyyāʰ","Elijah",,,,,,,,,,,,,,,,
63,">LJHW/","אֵלִיָּהוּ I","ʔēliyyāhû","Elijah",,,,,,,,,,,,,,,,
2,">LJHW=/","אֱלִיהוּ II","ʔᵉlîhû","Elihu",,,,,,,,,,,,,,,,
9,">LJHW>/","אֱלִיהוּא ","ʔᵉlîhûˀ","Elihu",,,,,,,,,,,,,,,,
2,">LJHW<JNJ/","אֶלְיְהֹועֵינַי ","ʔelyᵊhôʕênay","Eliehoenai",,,,,,,,,,,,,,,,
7,">LJW<JNJ/","אֶלְיֹועֵינַי ","ʔelyôʕênay","Elioenai",,,,,,,,,,,,,,,,
2,">LJXB>/","אֶלְיַחְבָּא ","ʔelyaḥbāˀ","Eliahba",,,,,,,,,,,,,,,,
1,">LJXRP/","אֱלִיחֹרֶף ","ʔᵉlîḥōref","Elihoreph",,,,,,,,,,,,,,,,
20,">LJL/","אֱלִיל ","ʔᵉlîl","worthless; pagan gods",,,,,,,,,,,,,,,,
6,">LJMLK/","אֱלִימֶלֶךְ ","ʔᵉlîmelex","Elimelech",,,,,,,,,,,,,,,,
6,">LJSP/","אֶלְיָסָף ","ʔelyāsāf","Eliasaph",,,,,,,,,,,,,,,,
14,">LJ<ZR/","אֱלִיעֶזֶר ","ʔᵉlîʕezer","Eliezer",,,,,,,,,,,,,,,,
2,">LJ<M/","אֱלִיעָם ","ʔᵉlîʕām","Eliam",,,,,,,,,,,,,,,,
1,">LJ<NJ/","אֱלִיעֵנַי ","ʔᵉlîʕēnay","Elienai",,,,,,,,,,,,,,,,
15,">LJPZ/","אֱלִיפַז ","ʔᵉlîfaz","Eliphaz",,,,,,,,,,,,,,,,
1,">LJPL/","אֱלִיפַל ","ʔᵉlîfal","Eliphal",,,,,,,,,,,,,,,,
2,">LJPLHW/","אֱלִיפְלֵהוּ ","ʔᵉlîflēhû","Eliphelehu",,,,,,,,,,,,,,,,
8,">LJPLV/","אֱלִיפֶלֶט ","ʔᵉlîfeleṭ","Eliphelet",,,,,,,,,,,,,,,,
5,">LJYWR/","אֱלִיצוּר ","ʔᵉlîṣûr","Elizur",,,,,,,,,,,,,,,,
4,">LJYPN/","אֱלִיצָפָן ","ʔᵉlîṣāfān","Elizaphan",,,,,,,,,,,,,,,,
1,">LJQ>/","אֱלִיקָא ","ʔᵉlîqāˀ","Elika",,,,,,,,,,,,,,,,
12,">LJQJM/","אֶלְיָקִים ","ʔelyāqîm","Eliakim",,,,,,,,,,,,,,,,
1,">LJCB</","אֱלִישֶׁבַע ","ʔᵉlîševaʕ","Elisheba",,,,,,,,,,,,,,,,
3,">LJCH/","אֱלִישָׁה ","ʔᵉlîšāʰ","Elishah",,,,,,,,,,,,,,,,
2,">LJCW</","אֱלִישׁוּעַ ","ʔᵉlîšûₐʕ","Elishua",,,,,,,,,,,,,,,,
17,">LJCJB/","אֶלְיָשִׁיב ","ʔelyāšîv","Eliashib",,,,,,,,,,,,,,,,
17,">LJCM</","אֱלִישָׁמָע ","ʔᵉlîšāmāʕ","Elishama",,,,,,,,,,,,,,,,
58,">LJC</","אֱלִישָׁע ","ʔᵉlîšāʕ","Elisha",,,,,,,,,,,,,,,,
1,">LJCPV/","אֱלִישָׁפָט ","ʔᵉlîšāfāṭ","Elishaphat",,,,,,,,,,,,,,,,
1,">LJTH/","אֱלִיָּתָה ","ʔᵉliyyātāʰ","Eliathah",,,,,,,,,,,,,,,,
2,">LLJ","אַלְלַי ","ʔallay","alas",,,,,,,,,,,,,,,,
6,">LM/","אִלֵּם I","ʔillēm","speechless",,,,,,,,,,,,,,,,
2,">LM=/","אֵלֶם II","ʔēlem","silence?",,,,,,,,,,,,,,,,
9,">LM[","אלם ","ʔLM",,,"be dumb, silent","bind",,,,,,,,,,,,,
6,">LMGJM/","אַלְמֻגִּים ","ʔalmuggîm","timbers of almug wood",,,,,,,,,,,,,,,,
5,">LMH/","אֲלֻמָּה ","ʔᵃlummāʰ","sheaf",,,,,,,,,,,,,,,,
2,">LMWDD/","אַלְמֹודָד ","ʔalmôdād","Almodad",,,,,,,,,,,,,,,,
1,">LMLK/","אַלַּמֶּלֶךְ ","ʔallammelex","Allammelech",,,,,,,,,,,,,,,,
1,">LMN/","אַלְמֹן I","ʔalmōn","widowhood",,,,,,,,,,,,,,,,
1,">LMN=/","אַלְמָן II","ʔalmān","widower",,,,,,,,,,,,,,,,
56,">LMNH/","אַלְמָנָה ","ʔalmānāʰ","widow",,,,,,,,,,,,,,,,
4,">LMNWT/","אַלְמָנוּת ","ʔalmānût","widowhood",,,,,,,,,,,,,,,,
3,">LMNJ/","אַלְמֹנִי ","ʔalmōnî","a certain one",,,,,,,,,,,,,,,,
1,">LNJ/","אֵלֹנִי ","ʔēlōnî","Elonite",,,,,,,,,,,,,,,,
1,">LN<M/","אֶלְנָעַם ","ʔelnāʕam","Elnaam",,,,,,,,,,,,,,,,
7,">LNTN/","אֶלְנָתָן ","ʔelnātān","Elnathan",,,,,,,,,,,,,,,,
2,">LSR/","אֶלָּסָר ","ʔellāsār","Ellasar",,,,,,,,,,,,,,,,
1,">L<D/","אֶלְעָד ","ʔelʕād","Elead",,,,,,,,,,,,,,,,
1,">L<DH/","אֶלְעָדָה ","ʔelʕādāʰ","Eleadah",,,,,,,,,,,,,,,,
1,">L<WZJ/","אֶלְעוּזַי ","ʔelʕûzay","Eluzai",,,,,,,,,,,,,,,,
72,">L<ZR/","אֶלְעָזָר ","ʔelʕāzār","Eleazar",,,,,,,,,,,,,,,,
5,">L<LH/","אֶלְעָלֵה ","ʔelʕālēʰ","Elealeh",,,,,,,,,,,,,,,,
6,">L<FH/","אֶלְעָשָׂה ","ʔelʕāśāʰ","Elasah",,,,,,,,,,,,,,,,
7,">LP/","אֶלֶף I","ʔelef","cattle",,,,,,,,,,,,,,,,
492,">LP=/","אֶלֶף II","ʔelef","thousand",,,,,,,,,,,,,,,,
14,">LP==/","אֶלֶף III","ʔelef","thousand; tribe, clan",,,,,,,,,,,,,,,,
1,">LP===/","אֶלֶף IV","ʔelef","Haeleph",,,,,,,,,,,,,,,,
1,">LP=[","אלף II","ʔLF",,,,,,,"produce by thousands",,,,,,,,,,
4,">LP[","אלף I","ʔLF",,"become familiar with",,"teach",,,,,,,,,,,,,
1,">LPLV/","אֶלְפֶּלֶט ","ʔelpeleṭ","Elpelet",,,,,,,,,,,,,,,,
3,">LP<L/","אֶלְפָּעַל ","ʔelpāʕal","Elpaal",,,,,,,,,,,,,,,,
1,">LY[","אלץ ","ʔLṢ",,,,"press, urge",,,,,,,,,,,,,
2,">LYPN/","אֶלְצָפָן ","ʔelṣāfān","Elizaphan",,,,,,,,,,,,,,,,
1,">LQWM/","אַלְקוּם ","ʔalqûm","(uncertain)",,,,,,,,,,,,,,,,
21,">LQNH/","אֶלְקָנָה ","ʔelqānāʰ","Elkanah",,,,,,,,,,,,,,,,
1,">LQCJ/","אֶלְקֹשִׁי ","ʔelqōšî","Elkoshite",,,,,,,,,,,,,,,,
2,">LTWLD/","אֶלְתֹּולַד ","ʔeltôlad","Eltolad",,,,,,,,,,,,,,,,
2,">LTQ>/","אֶלְתְּקֵא ","ʔeltᵊqēˀ","Eltekeh",,,,,,,,,,,,,,,,
1,">LTQN/","אֶלְתְּקֹן ","ʔeltᵊqōn","Eltekon",,,,,,,,,,,,,,,,
1068,">M","אִם ","ʔim","if; then; when",,,,,,,,,,,,,,,,
220,">M/","אֵם ","ʔēm","mother",,,,,,,,,,,,,,,,
56,">MH/","אָמָה I","ʔāmāʰ","female slave",,,,,,,,,,,,,,,,
247,">MH=/","אַמָּה II","ʔammāʰ","forearm, cubit (measure)",,,,,,,,,,,,,,,,
7,">MH==/","אֻמָּה III","ʔummāʰ","people, tribe",,,,,,,,,,,,,,,,
1,">MH===/","אַמָּה IV","ʔammāʰ","authority?; mother-city?",,,,,,,,,,,,,,,,
1,">MH====/","אַמָּה V","ʔammāʰ","Ammah",,,,,,,,,,,,,,,,
7,">MWN/","אֱמוּן I","ʔᵉmûn","faithful, reliable",,,,,,,,,,,,,,,,
2,">MWN=/","אָמֹון II","ʔāmôn","fondling?; master-workman?",,,,,,,,,,,,,,,,
17,">MWN==/","אָמֹון III","ʔāmôn","Amon",,,,,,,,,,,,,,,,
1,">MWN===/","אָמֹון IV","ʔāmôn","Amon",,,,,,,,,,,,,,,,
49,">MWNH/","אֱמוּנָה ","ʔᵉmûnāʰ","steadiness",,,,,,,,,,,,,,,,
13,">MWY/","אָמֹוץ ","ʔāmôṣ","Amoz",,,,,,,,,,,,,,,,
1,">MJ/","אָמִי ","ʔāmî","Ami",,,,,,,,,,,,,,,,
6,">MJY/","אַמִּיץ ","ʔammîṣ","strong",,,,,,,,,,,,,,,,
2,">MJR/","אָמִיר ","ʔāmîr","branch",,,,,,,,,,,,,,,,
15,">ML[","אמל ","ʔML",,,,,"dry up",,,,,,,,,,,,
1,">MLH/","אֲמֻלָה ","ʔᵃmulāʰ","feverish",,,,,,,,,,,,,,,,
1,">MLL/","אֲמֵלָל I","ʔᵃmēlāl","feeble",,,,,,,,,,,,,,,,
1,">MLL=/","אֻמְלַל II","ʔumlal","languishing",,,,,,,,,,,,,,,,
1,">MM/","אֲמָם ","ʔᵃmām","Amam",,,,,,,,,,,,,,,,
30,">MN","אָמֵן ","ʔāmēn","amen, surely",,,,,,,,,,,,,,,,
1,">MN/","אֵמֻן I","ʔēmun","faithfulness",,,,,,,,,,,,,,,,
1,">MN=/","אֹמֶן II","ʔōmen","faithfulness",,,,,,,,,,,,,,,,
1,">MN==/","אָמָּן III","ʔāmmān","artisan",,,,,,,,,,,,,,,,
105,">MN[","אמן ","ʔMN",,"be foster parent, be a guardian","be steady, be firm, be trustworthy, be faithful",,,,"believe, trust",,,,,,,,,,
2,">MNH","אָמְנָה ","ʔāmnāʰ","indeed",,,,,,,,,,,,,,,,
1,">MNH/","אֹמְנָה I","ʔōmᵊnāʰ","doorpost",,,,,,,,,,,,,,,,
1,">MNH=/","אָמְנָה II","ʔāmnāʰ","fostering",,,,,,,,,,,,,,,,
2,">MNH==/","אֲמָנָה III","ʔᵃmānāʰ","arrangement",,,,,,,,,,,,,,,,
2,">MNH===/","אֲמָנָה IV","ʔᵃmānāʰ","Amana",,,,,,,,,,,,,,,,
