"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
23,">BJH/","אֲבִיָּה ","ʔᵃviyyāʰ","Abia",,,,,,,,,,,,,,,,
2,">BJHW/","אֲבִיָּהוּ ","ʔᵃviyyāhû","?, Abia",,,,,,,,,,,,,,,,
12,">BJHW>/","אֲבִיהוּא ","ʔᵃvîhûˀ","Abihu",,,,,,,,,,,,,,,,
1,">BJHWD/","אֲבִיהוּד ","ʔᵃvîhûd","Abihud",,,,,,,,,,,,,,,,
2,">BJHJL/","אֲבִיהַיִל ","ʔᵃvîhayil","Abihaïl",,,,,,,,,,,,,,,,
61,">BJWN/","אֶבְיֹון ","ʔevyôn","arm, behoeftig",,,,,,,,,,,,,,,,
1,">BJWNH/","אֲבִיֹּונָה ","ʔᵃviyyônāʰ","kapperbes",,,,,,,,,,,,,,,,
4,">BJXJL/","אֲבִיחַיִל ","ʔᵃvîḥayil","Abichaïl",,,,,,,,,,,,,,,,
1,">BJVWB/","אֲבִיטוּב ","ʔᵃvîṭûv","Abitub",,,,,,,,,,,,,,,,
2,">BJVL/","אֲבִיטָל ","ʔᵃvîṭāl","Abital",,,,,,,,,,,,,,,,
5,">BJM/","אֲבִיָּם ","ʔᵃviyyām","Abiam",,,,,,,,,,,,,,,,
2,">BJM>L/","אֲבִימָאֵל ","ʔᵃvîmāʔēl","Abimaël",,,,,,,,,,,,,,,,
67,">BJMLK/","אֲבִימֶלֶךְ ","ʔᵃvîmelex","Abimelech",,,,,,,,,,,,,,,,
13,">BJNDB/","אֲבִינָדָב ","ʔᵃvînādāv","Abinadab",,,,,,,,,,,,,,,,
4,">BJN<M/","אֲבִינֹעַם ","ʔᵃvînōʕam","Abinoam",,,,,,,,,,,,,,,,
3,">BJSP/","אֶבְיָסָף ","ʔevyāsāf","Ebjasaf",,,,,,,,,,,,,,,,
7,">BJ<ZR/","אֲבִיעֶזֶר ","ʔᵃvîʕezer","Abiëzer",,,,,,,,,,,,,,,,
16,">BJR/","אַבִּיר I","ʔabbîr","sterk, krachtig",,,,,,,,,,,,,,,,
6,">BJR=/","אָבִיר II","ʔāvîr","[*], sterk, krachtig",,,,,,,,,,,,,,,,
11,">BJRM/","אֲבִירָם ","ʔᵃvîrām","Abiram",,,,,,,,,,,,,,,,
5,">BJCG/","אֲבִישַׁג ","ʔᵃvîšag","Abisag",,,,,,,,,,,,,,,,
5,">BJCW</","אֲבִישׁוּעַ ","ʔᵃvîšûₐʕ","Abisua",,,,,,,,,,,,,,,,
2,">BJCWR/","אֲבִישׁוּר ","ʔᵃvîšûr","Abisur",,,,,,,,,,,,,,,,
19,">BJCJ/","אֲבִישַׁי ","ʔᵃvîšay","Abisai",,,,,,,,,,,,,,,,
2,">BJCLWM/","אֲבִישָׁלֹום ","ʔᵃvîšālôm","Abisalom",,,,,,,,,,,,,,,,
30,">BJTR/","אֶבְיָתָר ","ʔevyātār","Abjatar",,,,,,,,,,,,,,,,
1,">BK[","אבך ","ʔVX",,,,,,"wervelen",,,,,,,,,,,
11,">BL","אֲבָל ","ʔᵃvāl","waarlijk,",,,,,,,,,,,,,,,,
3,">BL/","אָבֵל I","ʔāvēl","Abel",,,,,,,,,,,,,,,,
1,">BL=/","אָבֵל II","ʔāvēl","beek, waterloop",,,,,,,,,,,,,,,,
24,">BL==/","אֵבֶל III","ʔēvel","rouw rituelen, begrafenis ceremonie, rouw",,,,,,,,,,,,,,,,
8,">BL===/","אָבֵל IV","ʔāvēl","?, in rouw (zijn)",,,,,,,,,,,,,,,,
3,">BL====/","אֻבָל V","ʔuvāl","kanaal, waterloop",,,,,,,,,,,,,,,,
3,">BL=[","אבל II","ʔVL",,"opdrogen",,,,,,,,,,,,,,,
36,">BL[","אבל I","ʔVL",,"rouwen",,,,"rouw rituelen in acht nemen","in rouw hullen",,,,,,,,,,
2,">BL_BJT_M<KH/","אָבֵל בֵּית מַעֲכָה ","ʔāvēl bêt maʕᵃxāʰ","Abel-Bet-Maächa",,,,,,,,,,,,,,,,
1,">BL_HCVJM/","אָבֵל הַשִּׁטִּים ","ʔāvēl haššiṭṭîm","Abel-Hassittim",,,,,,,,,,,,,,,,
1,">BL_KRMJM/","אָבֵל כְּרָמִים ","ʔāvēl kᵊrāmîm","Abel-Keramim",,,,,,,,,,,,,,,,
3,">BL_MXWLH/","אָבֵל מְחֹולָה ","ʔāvēl mᵊḥôlāʰ","Abel-Mechola",,,,,,,,,,,,,,,,
1,">BL_MJM/","אָבֵל מָיִם ","ʔāvēl māyim","Abel-Maïm",,,,,,,,,,,,,,,,
1,">BL_MYRJM/","אָבֵל מִצְרַיִם ","ʔāvēl miṣrayim","Abel-Misraïm",,,,,,,,,,,,,,,,
273,">BN/","אֶבֶן I","ʔeven","steen",,,,,,,,,,,,,,,,
2,">BN=/","אֹבֶן II","ʔōven","?(*), draaischijf",,,,,,,,,,,,,,,,
3,">BN_H<ZR/","אֶבֶן הָעֵזֶר ","ʔeven hāʕēzer","Eben-Haëzer",,,,,,,,,,,,,,,,
9,">BNV/","אַבְנֵט ","ʔavnēṭ","gordel",,,,,,,,,,,,,,,,
63,">BNR/","אַבְנֵר ","ʔavnēr","Abner",,,,,,,,,,,,,,,,
2,">BS[","אבס ","ʔVS",,"(vet)mesten",,,,,,,,,,,,,,,
2,">B<B<T/","אֲבַעְבֻּעֹת ","ʔᵃvaʕbuʕōt","blaren, zweten",,,,,,,,,,,,,,,,
1,">BY/","אָבֶץ ","ʔāveṣ","Ebes",,,,,,,,,,,,,,,,
2,">BYN/","אִבְצָן ","ʔivṣān","Ibsan",,,,,,,,,,,,,,,,
6,">BQ/","אָבָק ","ʔāvāq","stof. roet",,,,,,,,,,,,,,,,
2,">BQ[","אבק ","ʔVQ",,,"worstelen",,,,,,,,,,,,,,
1,">BQH/","אֲבָקָה ","ʔᵃvāqāʰ","geurend poeder",,,,,,,,,,,,,,,,
3,">BR/","אֵבֶר ","ʔēver","vleugel",,,,,,,,,,,,,,,,
1,">BR[","אבר ","ʔVR",,,,,,,"opstijgen",,,,,,,,,,
4,">BRH/","אֶבְרָה ","ʔevrāʰ","slagpen",,,,,,,,,,,,,,,,
175,">BRHM/","אַבְרָהָם ","ʔavrāhām","Abraham",,,,,,,,,,,,,,,,
1,">BRK","אַבְרֵךְ ","ʔavrēx","?, kniel neer",,,,,,,,,,,,,,,,
61,">BRM/","אַבְרָם ","ʔavrām","Abram",,,,,,,,,,,,,,,,
25,">BCJ/","אַבְשַׁי ","ʔavšay","Abisai",,,,,,,,,,,,,,,,
109,">BCLWM/","אַבְשָׁלֹום ","ʔavšālôm","Absalom",,,,,,,,,,,,,,,,
4,">BT/","אֹבֹת ","ʔōvōt","Obot",,,,,,,,,,,,,,,,
1,">G>/","אָגֵא ","ʔāgēˀ","Age",,,,,,,,,,,,,,,,
8,">GG/","אֲגַג ","ʔᵃgag","Agag",,,,,,,,,,,,,,,,
5,">GGJ/","אֲגָגִי ","ʔᵃgāgî","?, nakomeling van Agag",,,,,,,,,,,,,,,,
4,">GDH/","אֲגֻדָּה ","ʔᵃguddāʰ","bos, troep, touwen (van een juk), gewelf (van de hemel)",,,,,,,,,,,,,,,,
1,">GWZ/","אֱגֹוז ","ʔᵉgôz","notenboom, walnoot",,,,,,,,,,,,,,,,
1,">GWR/","אָגוּר ","ʔāgûr","Agur",,,,,,,,,,,,,,,,
1,">GWRH/","אֲגֹורָה ","ʔᵃgôrāʰ","[*], betaling",,,,,,,,,,,,,,,,
1,">GL/","אֵגֶל ","ʔēgel","[*], druppel",,,,,,,,,,,,,,,,
1,">GLJM/","אֶגְלַיִם ","ʔeglayim","Eglaïm",,,,,,,,,,,,,,,,
9,">GM/","אֲגַם I","ʔᵃgam","moeras",,,,,,,,,,,,,,,,
1,">GM=/","אָגֵם II","ʔāgēm","bedroefd",,,,,,,,,,,,,,,,
5,">GMWN/","אַגְמֹון ","ʔagmôn","rietstengel",,,,,,,,,,,,,,,,
3,">GN/","אַגָּן ","ʔaggān","kom",,,,,,,,,,,,,,,,
7,">GP/","אֲגַף ","ʔᵃgaf","[*], troepen",,,,,,,,,,,,,,,,
3,">GR[","אגר ","ʔGR",,"binnen halen",,,,,,,,,,,,,,,
2,">GRVL/","אֲגַרְטָל ","ʔᵃgarṭāl","schaal",,,,,,,,,,,,,,,,
2,">GRP/","אֶגְרֹף ","ʔegrōf","vuist",,,,,,,,,,,,,,,,
10,">GRT/","אִגֶּרֶת ","ʔiggeret","brief",,,,,,,,,,,,,,,,
2,">D/","אֵד ","ʔēd","waterstroom, grondwater",,,,,,,,,,,,,,,,
1,">DB[","אדב ","ʔDV",,,,,,,"?, wegkwijnen",,,,,,,,,,
2,">DB>L/","אַדְבְּאֵל ","ʔadbᵊʔēl","Adbeël",,,,,,,,,,,,,,,,
1,">DD/","אֲדַד ","ʔᵃdad","Hadad",,,,,,,,,,,,,,,,
2,">DW/","אִדֹּו ","ʔiddô","Iddo",,,,,,,,,,,,,,,,
100,">DWM/","אֱדֹום ","ʔᵉdôm","Edom",,,,,,,,,,,,,,,,
335,">DWN/","אָדֹון I","ʔādôn","?, heer, meester, God",,,,,,,,,,,,,,,,
1,">DWN=/","אַדֹּון II","ʔaddôn","Addon",,,,,,,,,,,,,,,,
1,">DWRJM/","אֲדֹורַיִם ","ʔᵃdôrayim","Adoraïm",,,,,,,,,,,,,,,,
27,">DJR/","אַדִּיר ","ʔaddîr","machtige mensen, aanzienlijke mensen",,,,,,,,,,,,,,,,
1,">DLJ>/","אֲדַלְיָא ","ʔᵃdalyāˀ","Adalja",,,,,,,,,,,,,,,,
553,">DM/","אָדָם I","ʔādām","mens, mensen",,,,,,,,,,,,,,,,
