"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
4,"D>H[","דאה ","DʔH",,"schweben, fliegen",,,,,,,,,,,,,,,
2,"D>R/","דֹּאר ","dōˀr","Dor",,,,,,,,,,,,,,,,
12,"DB/","דֹּב ","dōv","Bär, Bärin",,,,,,,,,,,,,,,,
1,"DB>/","דֹּבֶא ","dōveˀ","Stärke",,,,,,,,,,,,,,,,
1,"DBB[","דבב ","DVV",,"überfließen",,,,,,,,,,,,,,,
9,"DBH/","דִּבָּה ","dibbāʰ","üble Nachrede",,,,,,,,,,,,,,,,
4,"DBWRH/","דְּבֹורָה I","dᵊvôrāʰ","Biene",,,,,,,,,,,,,,,,
10,"DBWRH=/","דְּבֹורָה II","dᵊvôrāʰ","Debora",,,,,,,,,,,,,,,,
1,"DBJWNJM/","דִּבְיֹונִים ","divyônîm","Taubenmist",,,,,,,,,,,,,,,,
16,"DBJR/","דְּבִיר I","dᵊvîr","Hinterraum",,,,,,,,,,,,,,,,
1,"DBJR=/","דְּבִיר II","dᵊvîr","Debir",,,,,,,,,,,,,,,,
3,"DBLH/","דְּבֵלָה I","dᵊvēlāʰ","Feigenkuchen",,,,,,,,,,,,,,,,
1,"DBLH=/","דִּבְלָה II","divlāʰ","Ribla",,,,,,,,,,,,,,,,
1,"DBLJM/","דִּבְלָיִם ","divlāyim","Diblajim",,,,,,,,,,,,,,,,
2,"DBLT/","דְּבֶלֶת ","dᵊvelet","Feigenkuchen",,,,,,,,,,,,,,,,
3,"DBQ/","דֶּבֶק I","deveq","Zusammenfügung",,,,,,,,,,,,,,,,
3,"DBQ=/","דָּבֵק II","dāvēq","anhänglich, anhangend",,,,,,,,,,,,,,,,
54,"DBQ[","דבק ","DVQ",,"kleben, ankleben",,,"aneinander geklebt sein",,"ankleben","angeklebt sein",,,,,,,,,
1441,"DBR/","דָּבָר I","dāvār","Wort, Tat, Sache",,,,,,,,,,,,,,,,
46,"DBR=/","דֶּבֶר II","dever","Pest",,,,,,,,,,,,,,,,
2,"DBR==/","דֹּבֶר III","dōver","Weide",,,,,,,,,,,,,,,,
3,"DBR===/","דֶּבֶר IV","dever","Stachel, Dorn",,,,,,,,,,,,,,,,
12,"DBR=====/","דְּבִר VI","dᵊvir","Debir",,,,,,,,,,,,,,,,
5,"DBR=[","דבר II","DVR",,,,"den Rücken kehren",,,"zurücktreiben",,,,,,,,,,
1138,"DBR[","דבר I","DVR",,"reden","reden","sprechen","geredet werden","sprechen",,,,,,,,,,,
5,"DBRH/","דִּבְרָה ","divrāʰ","Sache, Weise",,,,,,,,,,,,,,,,
1,"DBRWT/","דֹּבְרֹות ","dōvᵊrôt","Flöße",,,,,,,,,,,,,,,,
1,"DBRJ/","דִּבְרִי ","divrî","Dibri",,,,,,,,,,,,,,,,
1,"DBRT/","דַּבֶּרֶת I","dabberet","Wort",,,,,,,,,,,,,,,,
3,"DBRT=/","דָּבְרַת II","dāvrat","Daberat",,,,,,,,,,,,,,,,
54,"DBC/","דְּבַשׁ ","dᵊvaš","Honig",,,,,,,,,,,,,,,,
1,"DBCT/","דַּבֶּשֶׁת I","dabbešet","Höcker",,,,,,,,,,,,,,,,
1,"DBCT=/","דַּבֶּשֶׁת II","dabbešet","Dabbeschet",,,,,,,,,,,,,,,,
19,"DG/","דָּג ","dāg","Fisch",,,,,,,,,,,,,,,,
15,"DGH/","דָּגָה ","dāgāʰ","Fische <Kollektiv>",,,,,,,,,,,,,,,,
1,"DGH[","דגה ","DGH",,"zahlreich werden",,,,,,,,,,,,,,,
13,"DGWN/","דָּגֹון ","dāgôn","Dagon",,,,,,,,,,,,,,,,
14,"DGL/","דֶּגֶל ","degel","Feldzeichen, Standarte",,,,,,,,,,,,,,,,
4,"DGL[","דגל ","DGL",,"das Feldzeichen hochheben","um das Feldzeichen geschart sein",,,,,,,,,,,,,,
40,"DGN/","דָּגָן ","dāgān","Korn, Getreide",,,,,,,,,,,,,,,,
2,"DGR[","דגר ","DGR",,"brüten?",,,,,,,,,,,,,,,
4,"DD/","דַּד ","dad","Brust",,,,,,,,,,,,,,,,
2,"DDH[","דדה ","DDH",,,,,,"dahinschreiten, wandeln",,,,,,,,,,,
1,"DDWHW/","דֹּדָוָהוּ ","dōdāwāhû","Dodawa",,,,,,,,,,,,,,,,
11,"DDN/","דְּדָן ","dᵊdān","Dedan",,,,,,,,,,,,,,,,
1,"DDNJ/","דְּדָנִי ","dᵊdānî","Dedaniter",,,,,,,,,,,,,,,,
1,"DDNJM/","דֹּדָנִים ","dōdānîm","Rodaniter",,,,,,,,,,,,,,,,
1,"DHM[","דהם ","DHM",,,"überraschen, überfallen",,,,,,,,,,,,,,
1,"DHR[","דהר ","DHR",,"galoppieren",,,,,,,,,,,,,,,
2,"DHRH/","דַּהֲרָה ","dahᵃrāʰ","Galoppieren",,,,,,,,,,,,,,,,
1,"DWB[","דוב ","DWV",,,,,,,"dahinschwinden lassen",,,,,,,,,,
1,"DWG/","דַּוָּג ","dawwāg","Fischer",,,,,,,,,,,,,,,,
1,"DWGH/","דּוּגָה ","dûgāʰ","Fischerei",,,,,,,,,,,,,,,,
61,"DWD/","דֹּוד I","dôd","Geliebter, Liebe; Onkel",,,,,,,,,,,,,,,,
8,"DWD=/","דּוּד II","dûd","Kochtopf; Korb",,,,,,,,,,,,,,,,
1075,"DWD==/","דָּוִד III","dāwid","David",,,,,,,,,,,,,,,,
3,"DWDH/","דֹּודָה ","dôdāʰ","Tante",,,,,,,,,,,,,,,,
5,"DWDW/","דֹּודֹו ","dôdô","Dodo",,,,,,,,,,,,,,,,
1,"DWDJ/","דֹּודַי I","dôday","Dodai",,,,,,,,,,,,,,,,
6,"DWDJ=/","דּוּדַי II","dûday","Frucht der Alraune, Liebesapfel",,,,,,,,,,,,,,,,
6,"DWH/","דָּוֶה ","dāweʰ","menstruierend, krank",,,,,,,,,,,,,,,,
1,"DWH[","דוה ","DWH",,"menstruieren",,,,,,,,,,,,,,,
4,"DWX[","דוח ","DWḤ",,,,,,,"abspülen, wegspülen",,,,,,,,,,
1,"DWJ/","דְּוַי I","dᵊway","Krankheit",,,,,,,,,,,,,,,,
3,"DWJ=/","דַּוָּי II","dawwāʸ","krank",,,,,,,,,,,,,,,,
1,"DWK[","דוך ","DWX",,"zerstampfen",,,,,,,,,,,,,,,
2,"DWKJPT/","דּוּכִיפַת ","dûxîfat","<unreiner Vogel>, Wiedehopf?",,,,,,,,,,,,,,,,
2,"DWMH/","דּוּמָה I","dûmāʰ","Schweigen",,,,,,,,,,,,,,,,
3,"DWMH=/","דּוּמָה II","dûmāʰ","Duma",,,,,,,,,,,,,,,,
4,"DWMJH/","דּוּמִיָּה ","dûmiyyāʰ","Schweigen",,,,,,,,,,,,,,,,
3,"DWMM","דּוּמָם ","dûmām","still",,,,,,,,,,,,,,,,
1,"DWMFQ/","דּוּמֶּשֶׂק ","dûmmeśeq","Damaskus",,,,,,,,,,,,,,,,
1,"DWN[","דון ","DWN",,"da sein",,,,,,,,,,,,,,,
4,"DWNG/","דֹּונַג ","dônag","Wachs",,,,,,,,,,,,,,,,
1,"DWY[","דוץ ","DWṢ",,"hüpfen, springen",,,,,,,,,,,,,,,
166,"DWR/","דֹּור I","dôr","Generation, Zeitalter",,,,,,,,,,,,,,,,
2,"DWR=/","דּוּר II","dûr","Kreis; Ball",,,,,,,,,,,,,,,,
1,"DWR==/","דֹּור III","dôr","Zeltlager, Wohnung",,,,,,,,,,,,,,,,
5,"DWR===/","דֹּור IV","dôr","Dor",,,,,,,,,,,,,,,,
2,"DWR[","דור ","DWR",,"herumziehen",,,,,,,,,,,,,,,
15,"DWC[","דושׁ ","DWŠ",,"zertreten, dreschen","zertreten werden",,,,,"gedroschen werden",,,,,,,,,
7,"DXH[","דחה ","DḤH",,"stoßen, umstoßen","umgestoßen werden",,"umgestoßen werden",,,,,,,,,,,,
2,"DXX[","דחח ","DḤḤ",,,"gestoßen, verstoßen werden",,,,,,,,,,,,,,
2,"DXJ/","דְּחִי ","dᵊḥî","Anstoß",,,,,,,,,,,,,,,,
1,"DXN/","דֹּחַן ","dōḥan","Hirse",,,,,,,,,,,,,,,,
4,"DXP[","דחף ","DḤF",,"eilen","eilen, sich beeilen",,,,,,,,,,,,,,
2,"DXQ[","דחק ","DḤQ",,"drängen, bedrängen",,,,,,,,,,,,,,,
39,"DJ/","דַּי ","day","das Ausreichende; genug",,,,,,,,,,,,,,,,
1,"DJ_ZHB/","דִּי זָהָב ","dî zāhāv","Di-Sahab",,,,,,,,,,,,,,,,
9,"DJBN/","דִּיבֹן ","dîvōn","Dibon",,,,,,,,,,,,,,,,
2,"DJG/","דַּיָּג ","dayyāg","Fischer",,,,,,,,,,,,,,,,
1,"DJG[","דיג ","DYG",,"herausfischen",,,,,,,,,,,,,,,
2,"DJH/","דַּיָּה ","dayyāʰ","<unreiner Vogel>, Weihe?",,,,,,,,,,,,,,,,
1,"DJW/","דְּיֹו ","dᵊyô","Tinte",,,,,,,,,,,,,,,,
2,"DJMWN/","דִּימֹון ","dîmôn","Dimna",,,,,,,,,,,,,,,,
1,"DJMWNH/","דִּימֹונָה ","dîmônāʰ","Dimona",,,,,,,,,,,,,,,,
19,"DJN/","דִּין I","dîn","Gericht, Rechtsfall, Recht",,,,,,,,,,,,,,,,
2,"DJN=/","דַּיָּן II","dayyān","Richter",,,,,,,,,,,,,,,,
23,"DJN[","דין ","DYN",,"Recht schaffen, richten","hadern, sich zanken",,,,,,,,,,,,,,
8,"DJNH/","דִּינָה ","dînāʰ","Dina",,,,,,,,,,,,,,,,
1,"DJPT/","דִּיפַת ","dîfat","Rifat",,,,,,,,,,,,,,,,
6,"DJQ/","דָּיֵק ","dāyēq","Belagerungswerk",,,,,,,,,,,,,,,,
1,"DJC/","דַּיִשׁ ","dayiš","Dreschen, Dreschzeit",,,,,,,,,,,,,,,,
1,"DJCWN/","דִּישֹׁון I","dîšôn","Antilope?",,,,,,,,,,,,,,,,
7,"DJCWN=/","דִּישֹׁון II","dîšôn","Dischon",,,,,,,,,,,,,,,,
5,"DJCN/","דִּישָׁן ","dîšān","Dischan",,,,,,,,,,,,,,,,
4,"DK/","דַּךְ ","dax","unterdrückt",,,,,,,,,,,,,,,,
3,"DK>/","דַּכָּא ","dakkāˀ","zerschlagen",,,,,,,,,,,,,,,,
18,"DK>[","דכא ","DXʔ",,,"unterdrückt, zerschlagen sein","zerschlagen, unterdrücken","zerschlagen sein","zerschlagen werden",,,,,,,,,,,
1,"DKH/","דַּכָּה ","dakkāʰ","Zerschlagung",,,,,,,,,,,,,,,,
5,"DKH[","דכה ","DXH",,"zerschlagen werden, sein","zerschlagen werden, sein","zerschlagen",,,,,,,,,,,,,
1,"DKJ/","דֳּכִי ","dᵒxî","Klatschen (der Wellen)",,,,,,,,,,,,,,,,
48,"DL/","דַּל I","dal","arm, schwach, gering",,,,,,,,,,,,,,,,
1,"DL=/","דַּל II","dal","Tür",,,,,,,,,,,,,,,,
5,"DLG[","דלג ","DLG",,"hüpfen, springen",,"springen, erklettern",,,,,,,,,,,,,
2,"DLH/","דַּלָּה I","dallāʰ","Kette (eines Webstuhls); Haare",,,,,,,,,,,,,,,,
5,"DLH=/","דַּלָּה II","dallāʰ","die Geringen",,,,,,,,,,,,,,,,
6,"DLH[","דלה ","DLH",,"schöpfen",,"heraufziehen, retten",,,,,,,,,,,,,
3,"DLX[","דלח ","DLḤ",,"trüben",,,,,,,,,,,,,,,
2,"DLJ/","דְּלִי ","dᵊlî","Schöpfeimer",,,,,,,,,,,,,,,,
4,"DLJH/","דְּלָיָה ","dᵊlāyāʰ","Delaja",,,,,,,,,,,,,,,,
3,"DLJHW/","דְּלָיָהוּ ","dᵊlāyāhû","Delaja",,,,,,,,,,,,,,,,
6,"DLJLH/","דְּלִילָה ","dᵊlîlāʰ","Delila",,,,,,,,,,,,,,,,
8,"DLJT/","דָּלִית ","dālît","Zweig, Ranke",,,,,,,,,,,,,,,,
8,"DLL[","דלל ","DLL",,"klein, gering sein",,,,,,,,,,,,,,,
1,"DL<N/","דִּלְעָן ","dilʕān","Dilan",,,,,,,,,,,,,,,,
2,"DLP/","דֶּלֶף ","delef","Tröpfeln",,,,,,,,,,,,,,,,
1,"DLP=[","דלף II","DLF",,"tropfen",,,,,,,,,,,,,,,
2,"DLP[","דלף I","DLF",,"schlaflos sein",,,,,,,,,,,,,,,
1,"DLPWN/","דַּלְפֹון ","dalfôn","Dalfon",,,,,,,,,,,,,,,,
9,"DLQ[","דלק ","DLQ",,"brennen, verfolgen",,,,,"anzünden",,,,,,,,,,
1,"DLQT/","דַּלֶּקֶת ","dalleqet","Fieber",,,,,,,,,,,,,,,,
87,"DLT/","דֶּלֶת ","delet","Tür",,,,,,,,,,,,,,,,
360,"DM/","דָּם ","dām","Blut",,,,,,,,,,,,,,,,
1,"DMH/","דֻּמָה ","dumāʰ","<unklar>",,,,,,,,,,,,,,,,
16,"DMH=[","דמה II","DMH",,"still werden, zum Ende kommen","zum Schweigen gebracht sein",,,,,,,,,,,,,,
29,"DMH[","דמה I","DMH",,"ähnlich sein, gleichen",,"vergleichen, sich denken",,"sich gleichstellen",,,,,,,,,,,
25,"DMWT/","דְּמוּת ","dᵊmût","Gleichheit; Gestalt",,,,,,,,,,,,,,,,
3,"DMJ/","דֳּמִי I","dᵒmî","Ruhe",,,,,,,,,,,,,,,,
1,"DMJ=/","דְּמִי II","dᵊmî","Gleichheit",,,,,,,,,,,,,,,,
1,"DMJN/","דִּמְיֹן ","dimyōn","Ähnlichkeit",,,,,,,,,,,,,,,,
30,"DMM[","דמם ","DMM",,"still stehen, Ruhe haben","zum Stillstehen gebracht werden","still stehen, Ruhe haben",,,"zum Stillstehen bringen",,,,,,,,,,
3,"DMMH/","דְּמָמָה ","dᵊmāmāʰ","Ruhe nach dem Sturm",,,,,,,,,,,,,,,,
6,"DMN/","דֹּמֶן ","dōmen","Dünger",,,,,,,,,,,,,,,,
1,"DMNH/","דִּמְנָה ","dimnāʰ","Dimna",,,,,,,,,,,,,,,,
1,"DM</","דֶּמַע ","demaʕ","Saft",,,,,,,,,,,,,,,,
2,"DM<[","דמע ","DMʕ",,"weinen",,,,,,,,,,,,,,,
23,"DM<H/","דִּמְעָה ","dimʕāʰ","Tränen",,,,,,,,,,,,,,,,
1,"DMCQ/","דְּמֶשֶׁק ","dᵊmešeq","Damaskus",,,,,,,,,,,,,,,,
38,"DMFQ/","דַּמֶּשֶׂק ","dammeśeq","Damaskus",,,,,,,,,,,,,,,,
70,"DN/","דָּן ","dān","Dan",,,,,,,,,,,,,,,,
1,"DNH/","דַּנָּה ","dannāʰ","Danna",,,,,,,,,,,,,,,,
2,"DNHBH/","דִּנְהָבָה ","dinhāvāʰ","Dinhaba",,,,,,,,,,,,,,,,
5,"DNJ/","דָּנִי ","dānî","Daniter",,,,,,,,,,,,,,,,
29,"DNJ>L/","דָּנִיֵּאל ","dāniyyēˀl","Daniel",,,,,,,,,,,,,,,,
5,"D</","דֵּעַ ","dēₐʕ","Wissen",,,,,,,,,,,,,,,,
6,"D<H/","דֵּעָה ","dēʕāʰ","Wissen",,,,,,,,,,,,,,,,
4,"D<W>L/","דְּעוּאֵל ","dᵊʕûʔēl","Reguël",,,,,,,,,,,,,,,,
9,"D<K[","דעך ","DʕX",,"erlöschen","ausgelöscht sein",,"ausgelöscht werden",,,,,,,,,,,,
93,"D<T/","דַּעַת ","daʕat","Wissen, Erkenntnis",,,,,,,,,,,,,,,,
1,"DPJ/","דֳּפִי ","dᵒfî","Makel",,,,,,,,,,,,,,,,
3,"DPQ[","דפק ","DFQ",,"(zu heftig) antreiben; anklopfen",,,,"einander drängen",,,,,,,,,,,
2,"DPQH/","דָּפְקָה ","dāfqāʰ","Dofka",,,,,,,,,,,,,,,,
14,"DQ/","דַּק I","daq","dünn",,,,,,,,,,,,,,,,
1,"DQ=/","דֹּק II","dōq","<etwas Dünnes>, Schleier?",,,,,,,,,,,,,,,,
2,"DQLH/","דִּקְלָה ","diqlāʰ","Dikla",,,,,,,,,,,,,,,,
13,"DQQ[","דקק ","DQQ",,"zermalmen; fein sein",,,,,"zermalmen","zermalmt werden",,,,,,,,,
1,"DQR/","דֶּקֶר ","deqer","Deker",,,,,,,,,,,,,,,,
11,"DQR[","דקר ","DQR",,"durchbohren, erstechen","durchbohrt werden",,"durchbohrt sein",,,,,,,,,,,,
1,"DR/","דַּר ","dar","Perle",,,,,,,,,,,,,,,,
2,"DR>WN/","דֵּרָאֹון ","dērāʔôn","Abscheu",,,,,,,,,,,,,,,,
1,"DRBN/","דָּרְבָן I","dārvān","Stachel (eines Steckens)",,,,,,,,,,,,,,,,
1,"DRBN=/","דָּרְבֹן II","dārvōn","Stachel (eines Steckens)",,,,,,,,,,,,,,,,
1,"DRD</","דַּרְדַּע ","dardaʕ","Darda",,,,,,,,,,,,,,,,
2,"DRDR/","דַּרְדַּר ","dardar","Disteln",,,,,,,,,,,,,,,,
17,"DRWM/","דָּרֹום ","dārôm","Süden; Südwind",,,,,,,,,,,,,,,,
1,"DRWR/","דְּרֹור I","dᵊrôr","Tropfen",,,,,,,,,,,,,,,,
7,"DRWR=/","דְּרֹור II","dᵊrôr","Freilassung",,,,,,,,,,,,,,,,
2,"DRWR==/","דְּרֹור III","dᵊrôr","Schwalbe",,,,,,,,,,,,,,,,
10,"DRJWC/","דָּרְיָוֶשׁ ","dāryāweš","Darius",,,,,,,,,,,,,,,,
706,"DRK/","דֶּרֶךְ ","derex","Weg",,,,,,,,,,,,,,,,
62,"DRK[","דרך ","DRX",,"treten",,,,,"betreten lassen, betreten",,,,,,,,,,
4,"DRKMNJM/","דַּרְכְּמֹנִים ","darkᵊmōnîm","Golddariken <persische Münzen>",,,,,,,,,,,,,,,,
6,"DRMFQ/","דַּרְמֶשֶׂק ","darmeśeq","Damaskus",,,,,,,,,,,,,,,,
1,"DR</","דָּרַע ","dāraʕ","Darda",,,,,,,,,,,,,,,,
2,"DRQWN/","דַּרְקֹון ","darqôn","Darkon",,,,,,,,,,,,,,,,
164,"DRC[","דרשׁ ","DRŠ",,"untersuchen, suchen","gesucht werden, sich suchen lassen",,,,,,,,,,,,,,
14,"DC>/","דֶּשֶׁא ","dešeˀ","junges Gras",,,,,,,,,,,,,,,,
2,"DC>[","דשׁא ","DŠʔ",,"grünen",,,,,"grünen, sprossen lassen",,,,,,,,,,
15,"DCN/","דֶּשֶׁן I","dešen","Fett; fette Asche",,,,,,,,,,,,,,,,
3,"DCN=/","דָּשֵׁן II","dāšēn","fett, mächtig",,,,,,,,,,,,,,,,
11,"DCN[","דשׁן ","DŠN",,"fett werden",,"fett machen","fett gemacht werden",,,,,,,,"von Fett triefen",,,,
22,"DT/","דָּת ","dāt","Anordnung, Gesetz",,,,,,,,,,,,,,,,
3,"DTN/","דֹּתָן I","dōtān","Dotan",,,,,,,,,,,,,,,,
10,"DTN=/","דָּתָן II","dātān","Datan",,,,,,,,,,,,,,,,
30380,"H","הַ I","ha","der, die, das",,,,,,,,,,,,,,,,
743,"H=","הֲ II","hᵃ","<Fragewort>",,,,,,,,,,,,,,,,
2,"H>","הֵא ","hēˀ","siehe",,,,,,,,,,,,,,,,
12,"H>X","הֶאָח ","heʔāḥ","ha, ei",,,,,,,,,,,,,,,,
1,"HBHBJ/","הַבְהָבַי ","havhāvay","<unklar>",,,,,,,,,,,,,,,,
73,"HBL/","הֶבֶל I","hevel","Hauch, Nichtigkeit",,,,,,,,,,,,,,,,
8,"HBL=/","הֶבֶל II","hevel","Abel",,,,,,,,,,,,,,,,
5,"HBL[","הבל ","HVL",,"leer, nichtig sein",,,,,"leer, nichtig machen",,,,,,,,,,
1,"HBNJM/","הָבְנִים ","hāvnîm","Ebenholz",,,,,,,,,,,,,,,,
1,"HBR[","הבר ","HVR",,"einteilen",,,,,,,,,,,,,,,
3,"HGH/","הֶגֶה ","hegeʰ","Geflüster, Wimmern",,,,,,,,,,,,,,,,
3,"HGH=[","הגה II","HGH",,"ausscheiden, entfernen",,,,,,,,,,,,,,,
25,"HGH[","הגה I","HGH",,"gurren, knurren, murmeln",,,,,"zum Murmeln bringen","zum Murmeln gebracht werden",,,,,,,,,
1,"HGWT/","הָגוּת ","hāgût","Sinnen",,,,,,,,,,,,,,,,
4,"HGJ/","הֵגַי ","hēgay","Hegai",,,,,,,,,,,,,,,,
2,"HGJG/","הָגִיג ","hāgîg","Stöhnen, Seufzen",,,,,,,,,,,,,,,,
4,"HGJWN/","הִגָּיֹון ","higgāyôn","Germurmel, Stöhnen",,,,,,,,,,,,,,,,
1,"HGJNH/","הֲגִינָה ","hᵃgînāʰ","<unklar>",,,,,,,,,,,,,,,,
12,"HGR/","הָגָר ","hāgār","Hagar",,,,,,,,,,,,,,,,
5,"HGRJ/","הַגְרִי I","hagrî","Hagariter",,,,,,,,,,,,,,,,
1,"HGRJ=/","הַגְרִי II","hagrî","Hagri",,,,,,,,,,,,,,,,
1,"HD/","הֵד ","hēd","<unklar>",,,,,,,,,,,,,,,,
12,"HDD/","הֲדַד ","hᵃdad","Hadad",,,,,,,,,,,,,,,,
1,"HDD_RMWN/","הֲדַד רִמֹּון ","hᵃdad rimmôn","Hadad-Rimmon",,,,,,,,,,,,,,,,
21,"HDD<ZR/","הֲדַדְעֶזֶר ","hᵃdadʕezer","Hadad-Eser",,,,,,,,,,,,,,,,
1,"HDH[","הדה ","HDH",,"strecken",,,,,,,,,,,,,,,
2,"HDW/","הֹדּוּ ","hōddû","Hoddu, Indien",,,,,,,,,,,,,,,,
1,"HDWRJM/","הֲדוּרִים ","hᵃdûrîm","<unklar>",,,,,,,,,,,,,,,,
4,"HDWRM/","הֲדֹורָם ","hᵃdôrām","Hadoram",,,,,,,,,,,,,,,,
1,"HDJ/","הִדַּי ","hidday","Hiddai",,,,,,,,,,,,,,,,
1,"HDK[","הדך ","HDX",,"niedertreten",,,,,,,,,,,,,,,
6,"HDM/","הֲדֹם ","hᵃdōm","Schemel",,,,,,,,,,,,,,,,
6,"HDS/","הֲדַס ","hᵃdas","Myrte",,,,,,,,,,,,,,,,
1,"HDSH/","הֲדַסָּה ","hᵃdassāʰ","Hadassa",,,,,,,,,,,,,,,,
11,"HDP[","הדף ","HDF",,"stoßen, wegstoßen",,,,,,,,,,,,,,,
30,"HDR/","הָדָר I","hādār","Zier, Erhabenheit",,,,,,,,,,,,,,,,
1,"HDR=/","הֶדֶר II","heder","Erhabenheit",,,,,,,,,,,,,,,,
1,"HDR==/","הֲדַר III","hᵃdar","Hadar",,,,,,,,,,,,,,,,
6,"HDR[","הדר ","HDR",,"auszeichnen, ehren","respektvoll behandelt werden",,,"sich anspruchsvoll aufführen",,,,,,,,,,,
5,"HDRH/","הֲדָרָה ","hᵃdārāʰ","Schmuck",,,,,,,,,,,,,,,,
1,"HH","הָהּ ","hāh","oh, ach",,,,,,,,,,,,,,,,
2,"HW","הֹו ","hô","oh, ach",,,,,,,,,,,,,,,,
1394,"HW>","הוּא ","hûˀ","er",,,,,,,,,,,,,,,,
24,"HWD/","הֹוד I","hôd","Hoheit, Majestät, Pracht",,,,,,,,,,,,,,,,
1,"HWD=/","הֹוד II","hôd","Hod",,,,,,,,,,,,,,,,
1,"HWDWH/","הֹודְוָה ","hôdwāʰ","Hodawja",,,,,,,,,,,,,,,,
3,"HWDWJH/","הֹודַוְיָה ","hôdawyāʰ","Hodawja",,,,,,,,,,,,,,,,
1,"HWDWJHW/","הֹודַוְיָהוּ ","hôdawyāhû","Hodawja",,,,,,,,,,,,,,,,
6,"HWDJH/","הֹודִיָּה ","hôdiyyāʰ","Hodija",,,,,,,,,,,,,,,,
3,"HWH/","הֹוָה I","hôāʰ","Verderben, Unfall",,,,,,,,,,,,,,,,
3,"HWH=/","הַוָּה II","hawwāʰ","Begehren, Gier",,,,,,,,,,,,,,,,
13,"HWH==/","הַוָּה III","hawwāʰ","Verderben, Unfall",,,,,,,,,,,,,,,,
1,"HWH=[","הוה II","HWH",,"fallen",,,,,,,,,,,,,,,
5,"HWH[","הוה I","HWH",,"sein, werden",,,,,,,,,,,,,,,
1,"HWHM/","הֹוהָם ","hôhām","Hoham",,,,,,,,,,,,,,,,
51,"HWJ","הֹוי ","hôy","ach, wehe, ha, auf",,,,,,,,,,,,,,,,
4,"HWLLH/","הֹולֵלָה ","hôlēlāʰ","Torheit",,,,,,,,,,,,,,,,
1,"HWLLWT/","הֹולֵלוּת ","hôlēlût","Torheit",,,,,,,,,,,,,,,,
6,"HWM[","הום ","HWM",,"in Verwirrung bringen","außer sich geraten",,,,"außer sich sein",,,,,,,,,,
1,"HWMM/","הֹומָם ","hômām","Hemam",,,,,,,,,,,,,,,,
26,"HWN/","הֹון ","hôn","Vermögen, Besitz; genug",,,,,,,,,,,,,,,,
1,"HWN[","הון ","HWN",,,,,,,"etwas für leicht halten",,,,,,,,,,
1,"HWCM</","הֹושָׁמָע ","hôšāmāʕ","Hoschama",,,,,,,,,,,,,,,,
16,"HWC</","הֹושֵׁעַ ","hôšēₐʕ","Hosea <der Prophet>; Hoschea",,,,,,,,,,,,,,,,
3,"HWC<JH/","הֹושַׁעְיָה ","hôšaʕyāʰ","Hoschaja",,,,,,,,,,,,,,,,
2,"HWTJR/","הֹותִיר ","hôtîr","Hotir",,,,,,,,,,,,,,,,
1,"HZH[","הזה ","HZH",,"phantasieren, träumen",,,,,,,,,,,,,,,
1,"HXJRWT/","הַחִירֹות ","haḥîrôt","Pi-Hahirot",,,,,,,,,,,,,,,,
1,"HJ/","הִי ","hî","Wehklage",,,,,,,,,,,,,,,,
485,"HJ>","הִיא ","hîʔ","sie",,,,,,,,,,,,,,,,
7,"HJDD/","הֵידָד ","hêdād","<Zuruf>",,,,,,,,,,,,,,,,
1,"HJDWT/","הֻיְּדֹות ","huyyᵊdôt","Lobgesänge",,,,,,,,,,,,,,,,
3561,"HJH[","היה ","HYH",,"sein, werden, geschehen","eintreten, geschehen, existieren",,,,,,,,,,,,,,
2,"HJK","הֵיךְ ","hêx","wie",,,,,,,,,,,,,,,,
80,"HJKL/","הֵיכָל ","hêxāl","Palast; Tempel",,,,,,,,,,,,,,,,
1,"HJLL/","הֵילֵל ","hêlēl","Morgenstern",,,,,,,,,,,,,,,,
1,"HJMM/","הֵימָם ","hêmām","Hemam",,,,,,,,,,,,,,,,
17,"HJMN/","הֵימָן ","hêmān","Heman",,,,,,,,,,,,,,,,
22,"HJN/","הִין ","hîn","Hin <Maß für Öl>",,,,,,,,,,,,,,,,
1,"HKR[","הכר ","HXR",,"misshandeln",,,,,,,,,,,,,,,
1,"HKRH/","הַכָּרָה ","hakkārāʰ","Ansehen",,,,,,,,,,,,,,,,
1,"HL>[","הלא ","HLʔ",,,"entfernt sein",,,,,,,,,,,,,,
16,"HL>H","הָלְאָה ","hālʔāʰ","dorthin, weiter, weiterhin",,,,,,,,,,,,,,,,
2,"HLWLJM/","הִלּוּלִים ","hillûlîm","Freude, Jubel",,,,,,,,,,,,,,,,
1,"HLJK/","הָלִיךְ ","hālîx","Schritt",,,,,,,,,,,,,,,,
6,"HLJKH/","הֲלִיכָה ","hᵃlîxāʰ","Gang, Bahn; Karawane",,,,,,,,,,,,,,,,
2,"HLK/","הֵלֶךְ ","hēlex","Besucher; Fließen",,,,,,,,,,,,,,,,
1547,"HLK[","הלך ","HLX",,"gehen, wandeln","weggehen, hinschwinden","gehen, wandeln",,"gehen, umhergehen, umherziehen","führen, bringen, gehen lassen",,,,,,,,,,
2,"HLL/","הִלֵּל ","hillēl","Hillel",,,,,,,,,,,,,,,,
